url_path,views_total,views_unique
/vmhomelab/printbuddy,98,39
/vmhomelab/printbuddy/issues,16,9
/vmhomelab/Printbuddy,12,4
/vmhomelab/printbuddy/pulls,7,6
/vmhomelab/printbuddy/releases/tag/v0.2.4.8,5,5
/vmhomelab/printbuddy/releases,4,4
/vmhomelab/printbuddy/issues/7,4,3
/vmhomelab/printbuddy/pull/2,3,3
/vmhomelab/printbuddy/tree/main,3,3
/vmhomelab/printbuddy/forks,3,2
